,X0,X1,Month,Date,Season
95,-0.17841506975193408,-0.23233180480691412,4,2017-04-06,Spring
96,-0.1243673493325742,-0.44602245687515907,4,2017-04-07,Spring
97,-0.3568649797267522,-0.2888487514267568,4,2017-04-08,Spring
98,-0.5958443320990149,-0.06691963337658931,4,2017-04-09,Spring
99,-0.26032597757035136,-0.2770730136133146,4,2017-04-10,Spring
100,-0.13102429715163585,-0.3422862007941008,4,2017-04-11,Spring
101,-0.18293299786624637,-0.30529399873124535,4,2017-04-12,Spring
102,-0.1385000851295809,-0.38106645894353114,4,2017-04-13,Spring
103,-0.23921264096716188,-0.2806904715781295,4,2017-04-14,Spring
104,-0.4164122450652358,0.2153328355231551,4,2017-04-15,Spring
105,-0.6156531542330287,0.2455476237428242,4,2017-04-16,Spring
106,-0.6487327527125009,0.20711748487646603,4,2017-04-17,Spring
107,-0.38951165320516035,0.00925141175234422,4,2017-04-18,Spring
108,-0.22053136053832664,-0.11283569356180967,4,2017-04-19,Spring
109,-0.14651667649085004,-0.2566521388794529,4,2017-04-20,Spring
110,-0.06769929737253388,-0.40025572947445576,4,2017-04-21,Spring
111,-0.37797328257612217,-0.027146816407293977,4,2017-04-22,Spring
112,-0.5712044395185116,0.17699456397941496,4,2017-04-23,Spring
113,-0.24842550594180315,-0.17289178219596443,4,2017-04-24,Spring
114,0.05398254956345889,-0.07338806228674451,4,2017-04-25,Spring
115,0.1153942536797179,-0.17382677268512556,4,2017-04-26,Spring
116,0.15090899474082772,-0.3364733057741937,4,2017-04-27,Spring
117,0.07794598346052017,-0.22594198196248058,4,2017-04-28,Spring
118,-0.47941452833866205,-0.10731814605471421,4,2017-04-29,Spring
119,-0.5104762714807248,0.6970868335204026,4,2017-04-30,Spring
120,-0.5949170320065026,0.3917711965311469,5,2017-05-01,Spring
121,-0.017755862972609327,-0.20688549880010074,5,2017-05-02,Spring
122,0.06923157305094317,-0.2855441016597507,5,2017-05-03,Spring
123,0.021136281993075857,-0.32428052583488465,5,2017-05-04,Spring
124,-0.050334307066532503,0.0090164810205152,5,2017-05-05,Spring
125,-0.31584657642966263,0.25033199188151717,5,2017-05-06,Spring
126,-0.49245439821607767,0.11700650642578285,5,2017-05-07,Spring
127,-0.45735414514364664,-0.08334646325751038,5,2017-05-08,Spring
128,-0.3024542279147588,-0.37287448772001147,5,2017-05-09,Spring
129,-0.07380856382437746,-0.2763211602114344,5,2017-05-10,Spring
130,-0.030290095386964457,-0.1406621921996729,5,2017-05-11,Spring
131,-0.23238445732871665,-0.10088643330790659,5,2017-05-12,Spring
132,-0.5377012624271238,0.11077735662635858,5,2017-05-13,Spring
133,-0.7110039844293513,0.0722178626016369,5,2017-05-14,Spring
134,-0.45826981946074064,-0.3422523506337457,5,2017-05-15,Spring
135,-0.4378393966116154,-0.3763548390324589,5,2017-05-16,Spring
136,-0.4613870397088313,-0.19891813330946856,5,2017-05-17,Spring
137,-0.2950927564893656,0.04531616672453149,5,2017-05-18,Spring
138,-0.4398303902096849,0.003587959377500946,5,2017-05-19,Spring
139,-0.6489540091691519,-0.006098540900006128,5,2017-05-20,Spring
140,-0.8353681680013897,0.03892633433987645,5,2017-05-21,Spring
141,-0.5001267293125504,-0.14755975744676175,5,2017-05-22,Spring
142,-0.47747036788634956,-0.1444572668557013,5,2017-05-23,Spring
143,-0.5622653730506425,-0.23552615973397803,5,2017-05-24,Spring
144,-0.8215158979096984,0.12976769475882508,5,2017-05-25,Spring
145,-0.7307238488985301,-0.0010006232748651063,5,2017-05-26,Spring
146,-0.8034379091855317,-0.012901658925360911,5,2017-05-27,Spring
147,-0.8191075530575826,-0.017994089793556028,5,2017-05-28,Spring
148,-0.47496422510088454,-0.22829868509357712,5,2017-05-29,Spring
149,-0.31794715478460733,-0.347011783699206,5,2017-05-30,Spring
150,-0.3126696275517794,-0.2866815243589293,5,2017-05-31,Spring
151,-0.3184579129393724,-0.20331277688716307,6,2017-06-01,Summer
152,-0.33939381140223474,-0.2651904995100245,6,2017-06-02,Summer
153,-0.46947482648796385,0.10154063162268949,6,2017-06-03,Summer
154,-0.7377593192986295,0.08553789131034958,6,2017-06-04,Summer
155,-0.7717172272860223,0.06331604870207488,6,2017-06-05,Summer
156,-0.6441375379816707,0.34960945864594156,6,2017-06-06,Summer
157,-0.6881185456522155,0.13056528899388734,6,2017-06-07,Summer
158,-0.654179035285441,-0.13383348041737114,6,2017-06-08,Summer
159,-0.5352586111360279,0.0005625879200673638,6,2017-06-09,Summer
160,-0.7438402196897561,-0.08279506107251108,6,2017-06-10,Summer
161,-0.8151607778275088,-0.011449996214361364,6,2017-06-11,Summer
162,-0.598852795877582,-0.07831046074359051,6,2017-06-12,Summer
163,-0.5037485602566474,-0.1756646159300181,6,2017-06-13,Summer
164,-0.4169978770631484,-0.22038684245336163,6,2017-06-14,Summer
165,-0.4161581700797389,-0.1438626243016822,6,2017-06-15,Summer
166,-0.6090656343491243,-0.14166935014816295,6,2017-06-16,Summer
167,-0.8083543587809054,-0.08436943434549543,6,2017-06-17,Summer
168,-0.8342510565577553,7.311345884973099e-05,6,2017-06-18,Summer
169,-0.515743340485668,-0.4017153602342762,6,2017-06-19,Summer
170,-0.29925651892522726,-0.4997760959289112,6,2017-06-20,Summer
171,-0.2293704523553883,-0.4631263408360613,6,2017-06-21,Summer
172,-0.14492436256946264,-0.39778847344922685,6,2017-06-22,Summer
173,-0.23041119088942127,-0.06529570672816011,6,2017-06-23,Summer
174,-0.6101998346973174,0.14076712706260708,6,2017-06-24,Summer
175,-0.7437089856158803,0.13213836631323023,6,2017-06-25,Summer
176,-0.18456202577187109,-0.25998647476760167,6,2017-06-26,Summer
177,-0.14248509172028717,-0.3249947856913414,6,2017-06-27,Summer
178,-0.19031812648691815,-0.1825957054507812,6,2017-06-28,Summer
179,-0.28628220514197045,-0.08721586695160768,6,2017-06-29,Summer
180,-0.41845744732781387,0.10226832061484185,6,2017-06-30,Summer
181,-0.4683150533719655,0.1691496218308944,7,2017-07-01,Summer
182,-0.5622263563146039,0.03575043243336217,7,2017-07-02,Summer
183,-0.29654353820963425,-0.39484920666677736,7,2017-07-03,Summer
184,-0.24100724539492238,-0.615468427438228,7,2017-07-04,Summer
185,-0.1977174375043498,-0.5287849919979759,7,2017-07-05,Summer
186,-0.1064086438602851,-0.4730983524670991,7,2017-07-06,Summer
187,-0.14812558315311972,-0.539097430061974,7,2017-07-07,Summer
188,-0.2758244696630274,-0.2306989810836302,7,2017-07-08,Summer
189,-0.3195910493161551,-0.06814400197804177,7,2017-07-09,Summer
190,-0.0761107046720839,-0.24173179050073373,7,2017-07-10,Summer
191,-0.1243330406615084,-0.2501801961706197,7,2017-07-11,Summer
192,-0.057783910831671934,-0.019317411471298486,7,2017-07-12,Summer
193,-0.10160056395475173,-0.22979409946124738,7,2017-07-13,Summer
194,-0.3316184208132262,-0.08230418660634116,7,2017-07-14,Summer
195,-0.5068396423761705,-0.06436984462021535,7,2017-07-15,Summer
196,-0.6211996612716686,-0.17057077777890278,7,2017-07-16,Summer
197,-0.31342283659429304,-0.37847186999198457,7,2017-07-17,Summer
198,-0.19295501615032573,-0.39026121601809344,7,2017-07-18,Summer
199,-0.025625630251452557,-0.22544675488125435,7,2017-07-19,Summer
200,0.006555754478582027,-0.15555914173677535,7,2017-07-20,Summer
201,-0.007453912439494259,-0.23165875060280808,7,2017-07-21,Summer
202,-0.46214791663062754,0.12226247645321339,7,2017-07-22,Summer
203,-0.5773086567305957,0.2408156398899919,7,2017-07-23,Summer
204,-0.2892010615857767,0.005326827919752004,7,2017-07-24,Summer
205,-0.24405488866580594,0.0019050891417712631,7,2017-07-25,Summer
206,-0.2595452553001044,-0.03369532035655256,7,2017-07-26,Summer
207,-0.26231844937256105,-0.048109173139476415,7,2017-07-27,Summer
208,-0.44754910597253716,0.024235852183948064,7,2017-07-28,Summer
209,-0.6554081423327797,0.32564820280569123,7,2017-07-29,Summer
210,-0.6460619394330046,0.4183711755634029,7,2017-07-30,Summer
211,-0.4956498260094413,0.02178485424164339,7,2017-07-31,Summer
212,-0.4657129752397151,-0.09589634277277387,8,2017-08-01,Summer
213,-0.54393381002259,-0.04811218379860875,8,2017-08-02,Summer
214,-0.6362159045480344,0.13486540490051113,8,2017-08-03,Summer
215,-0.6203677745942131,-0.015789854144464884,8,2017-08-04,Summer
216,-0.6379209666307231,0.08223774058056527,8,2017-08-05,Summer
217,-0.7597918042275719,0.08793206411438129,8,2017-08-06,Summer
218,-0.5969819862238568,-0.07020211065522641,8,2017-08-07,Summer
219,-0.47278075920955615,0.16507992281841813,8,2017-08-08,Summer
220,-0.5450622800593191,0.03408508416575596,8,2017-08-09,Summer
221,-0.5187957141639263,0.00995384771963179,8,2017-08-10,Summer
222,-0.5269687392365897,0.10204557331905849,8,2017-08-11,Summer
223,-0.6817514408169316,0.27921058526452575,8,2017-08-12,Summer
224,-0.7197300896333945,0.161816940668916,8,2017-08-13,Summer
225,-0.7227352978070976,-0.09744801294137816,8,2017-08-14,Summer
226,-0.6413375170013527,0.2113377253445932,8,2017-08-15,Summer
227,-0.5540440103962998,-0.06093289250928101,8,2017-08-16,Summer
228,-0.61115553298493,-0.014491291112986214,8,2017-08-17,Summer
229,-0.5073840037157369,0.09648350358768232,8,2017-08-18,Summer
230,-0.7736017984537914,0.14137820486503858,8,2017-08-19,Summer
231,-0.8390142410959236,-0.060128151046327086,8,2017-08-20,Summer
232,-0.599534655146746,-0.2766686419039101,8,2017-08-21,Summer
233,-0.5130871427663581,-0.24790824910236448,8,2017-08-22,Summer
234,-0.43963854311591044,-0.1634829281002584,8,2017-08-23,Summer
235,-0.30099082875525285,-0.2675385259152952,8,2017-08-24,Summer
236,-0.28952052882242824,-0.2742490730639765,8,2017-08-25,Summer
237,-0.5105915421121232,-0.2000040656529185,8,2017-08-26,Summer
238,-0.6625371013122114,-0.02435451690939789,8,2017-08-27,Summer
239,-0.41009011551164437,-0.28028431788165814,8,2017-08-28,Summer
240,-0.23720793879411273,-0.3425563863622827,8,2017-08-29,Summer
241,-0.020523426411753372,-0.1664646417409563,8,2017-08-30,Summer
242,-0.05148430013324327,-0.20608167533952942,8,2017-08-31,Summer
243,-0.0843598417144828,-0.28187688667432464,9,2017-09-01,Autumn
244,-0.4973410292150681,0.03682572810197539,9,2017-09-02,Autumn
245,-0.535200506621808,0.19643986667453453,9,2017-09-03,Autumn
246,-0.1993936933080232,-0.056759413102590105,9,2017-09-04,Autumn
247,-0.12390399439230519,0.05344577762513194,9,2017-09-05,Autumn
248,-0.1661755055099247,0.15494345258781703,9,2017-09-06,Autumn
249,-0.2155644140825103,0.1543934596987989,9,2017-09-07,Autumn
250,-0.31554338480573235,0.31827020780078374,9,2017-09-08,Autumn
251,-0.47710031768562156,0.42125382874763195,9,2017-09-09,Autumn
252,-0.6461688858414681,0.47562126538564165,9,2017-09-10,Autumn
253,-0.5301716063399693,0.4082562329820696,9,2017-09-11,Autumn
254,-0.4812332378125118,0.15556428526993785,9,2017-09-12,Autumn
255,-0.4748333929691151,0.4140412237165456,9,2017-09-13,Autumn
256,-0.4739283345844304,0.26471110313894836,9,2017-09-14,Autumn
257,-0.34169515510024073,-0.006693727983335345,9,2017-09-15,Autumn
258,-0.4641771960197306,-0.011467570358900746,9,2017-09-16,Autumn
259,-0.42580516250534034,0.05895075039020533,9,2017-09-17,Autumn
260,-0.12994722933438038,-0.22967389041047412,9,2017-09-18,Autumn
261,-0.08860834641559719,-0.27531678616882715,9,2017-09-19,Autumn
262,-0.2508850012360654,-0.27750682130557,9,2017-09-20,Autumn
263,-0.2528978677573368,-0.25357815736357536,9,2017-09-21,Autumn
264,-0.11808321643858657,-0.3069238589071652,9,2017-09-22,Autumn
265,-0.3716751711118312,-0.22018207306886126,9,2017-09-23,Autumn
266,-0.5040875426157719,-0.0813270001078805,9,2017-09-24,Autumn
267,0.01732418449506439,-0.310791998762951,9,2017-09-25,Autumn
268,0.06046457516790226,-0.3817862952496978,9,2017-09-26,Autumn
269,-0.04841763128180616,-0.4458448811036409,9,2017-09-27,Autumn
270,-0.01035755155964255,-0.34641292222072706,9,2017-09-28,Autumn
271,-0.042000132888166126,-0.2819818532428117,9,2017-09-29,Autumn
272,-0.13262890193400845,0.09719977321579218,9,2017-09-30,Autumn
273,-0.2367480430694566,0.3966862818157045,10,2017-10-01,Autumn
274,0.0787964528227813,0.03439743901706746,10,2017-10-02,Autumn
275,0.08501024839550002,-0.20481549997738313,10,2017-10-03,Autumn
276,0.08228962409497009,-0.4217340238328344,10,2017-10-04,Autumn
277,0.08103796127119542,-0.3347869469163867,10,2017-10-05,Autumn
278,0.10306363842718476,-0.4031040339097454,10,2017-10-06,Autumn
279,-0.09402715547656498,-0.21387859820164407,10,2017-10-07,Autumn
280,-0.12524384685111714,-0.1130823532342067,10,2017-10-08,Autumn
281,0.12665000339831486,-0.4087059271383343,10,2017-10-09,Autumn
282,0.11990965017204616,-0.42456543384042505,10,2017-10-10,Autumn
283,0.04333821746055352,-0.37919604816415503,10,2017-10-11,Autumn
284,0.049671544036784525,-0.3091459692323705,10,2017-10-12,Autumn
285,0.05564652269019867,-0.4217572549078212,10,2017-10-13,Autumn
286,-0.09691974203340863,-0.14034719605092258,10,2017-10-14,Autumn
287,-0.31662713432754164,0.0965782016290147,10,2017-10-15,Autumn
288,-0.11690793150171563,-0.10602800922942716,10,2017-10-16,Autumn
289,-0.018945237009834682,-0.28598077059291327,10,2017-10-17,Autumn
290,0.08408767936952648,-0.10340576963921869,10,2017-10-18,Autumn
291,-0.07356018200138342,0.1482393406398692,10,2017-10-19,Autumn
292,-0.08062335417616831,0.1963457897274712,10,2017-10-20,Autumn
293,-0.19444595601279568,0.5170993276028006,10,2017-10-21,Autumn
294,-0.3623629383036359,0.5359624107862173,10,2017-10-22,Autumn
295,0.07473765409638916,-0.11032317685742629,10,2017-10-23,Autumn
296,0.18326921628663634,-0.2695579479525688,10,2017-10-24,Autumn
297,0.07007937383575477,-0.3075082154354706,10,2017-10-25,Autumn
298,0.17995198364535164,-0.3720807914554288,10,2017-10-26,Autumn
299,0.24923821528032208,-0.12061465467200327,10,2017-10-27,Autumn
300,0.0748955343376991,0.03357636424302726,10,2017-10-28,Autumn
301,0.028082273794608068,0.3545583773153526,10,2017-10-29,Autumn
302,0.1150802469386377,-0.1359082599249843,10,2017-10-30,Autumn
303,0.25360209485931073,-0.3518641919208036,10,2017-10-31,Autumn
304,0.16835627233952843,0.00216425198867858,11,2017-11-01,Autumn
305,0.38492503595088673,-0.29650639375194066,11,2017-11-02,Autumn
306,0.3800367324176949,-0.27515809571542227,11,2017-11-03,Autumn
307,0.29344453652736185,0.24998203492458432,11,2017-11-04,Autumn
308,0.05555411589875558,0.36249427294008146,11,2017-11-05,Autumn
309,0.5302375659238278,-0.20825079813810243,11,2017-11-06,Autumn
310,0.6009209667529424,-0.24628631351350702,11,2017-11-07,Autumn
311,0.6446117450413117,-0.19670411041326585,11,2017-11-08,Autumn
312,0.6874905347041729,-0.1971148119025472,11,2017-11-09,Autumn
313,0.6194382260212862,0.014444240366802882,11,2017-11-10,Autumn
314,0.40496162558135923,0.503309147699347,11,2017-11-11,Autumn
315,0.14800838848985468,0.6447780595087964,11,2017-11-12,Autumn
316,0.45707882274085204,0.09788366389466517,11,2017-11-13,Autumn
317,0.584616648568601,-0.23547744010179225,11,2017-11-14,Autumn
318,0.5608722208540031,-0.35388667453785744,11,2017-11-15,Autumn
319,0.5110193934001594,-0.33904131406339116,11,2017-11-16,Autumn
320,0.4180389865470535,-0.23436961812465965,11,2017-11-17,Autumn
321,0.45334107156844305,-0.11437270913746643,11,2017-11-18,Autumn
322,0.4338543782277758,-0.07759313978035587,11,2017-11-19,Autumn
323,0.5874914512839703,-0.1784826623076127,11,2017-11-20,Autumn
324,0.5827138890676047,-0.14499567863036142,11,2017-11-21,Autumn
325,0.6022802296699598,0.08999472315501011,11,2017-11-22,Autumn
326,0.41483822067230663,0.35389993499131434,11,2017-11-23,Autumn
327,0.5936960936204848,0.13697258797329406,11,2017-11-24,Autumn
328,0.4913260410695491,0.27386161862288316,11,2017-11-25,Autumn
329,0.4172838669886375,0.14993855771442802,11,2017-11-26,Autumn
330,0.6534615347367048,0.12678141499916576,11,2017-11-27,Autumn
331,0.6909616002975534,-0.09698199864424965,11,2017-11-28,Autumn
332,0.6709593266032104,-0.19034908853098337,11,2017-11-29,Autumn
333,0.6765989018487606,-0.051744622346118506,11,2017-11-30,Autumn
334,0.738993892085521,-0.04833706666181061,12,2017-12-01,Winter
335,0.7709959665750727,-0.035137762948801485,12,2017-12-02,Winter
336,0.7297445537730395,-0.09917105789957248,12,2017-12-03,Winter
337,0.7861583383939071,-0.1877250889521603,12,2017-12-04,Winter
338,0.8332967316486075,-0.24507805557685244,12,2017-12-05,Winter
339,0.7849763615861739,-0.12306354812512253,12,2017-12-06,Winter
340,0.6833233052830597,0.3081294243550483,12,2017-12-07,Winter
341,0.511089351092535,0.41300766055531685,12,2017-12-08,Winter
342,0.48377196845258935,0.18712539338162068,12,2017-12-09,Winter
343,0.4061045859158645,0.83518396487322,12,2017-12-10,Winter
344,0.4602991054714459,0.5501668441790184,12,2017-12-11,Winter
345,0.5758314619885364,0.07835146808143259,12,2017-12-12,Winter
346,0.6603164585294057,0.4543459032670278,12,2017-12-13,Winter
347,0.4134041390111283,0.5843644382624664,12,2017-12-14,Winter
348,0.4858984369718412,0.3886571569029124,12,2017-12-15,Winter
349,0.5756665648821734,0.15608824121850803,12,2017-12-16,Winter
350,0.6257694865733814,0.26281525104249326,12,2017-12-17,Winter
351,0.7760821186716186,0.1455429226036501,12,2017-12-18,Winter
352,0.7380737290102873,-0.12750574084396907,12,2017-12-19,Winter
353,0.7193728040083996,0.012826775501263803,12,2017-12-20,Winter
354,0.5832130747070046,0.12202416004054242,12,2017-12-21,Winter
355,0.49732435373696815,0.2692160821018004,12,2017-12-22,Winter
356,0.38377788162076903,0.27433935341320487,12,2017-12-23,Winter
357,0.2072269893158427,0.23268722412215084,12,2017-12-24,Winter
358,-0.027666837799782316,0.7882840068435838,12,2017-12-25,Winter
359,0.018540231520077746,0.8971766802115777,12,2017-12-26,Winter
360,0.10402248214945703,0.8807516622703017,12,2017-12-27,Winter
361,0.2875423589504675,0.3395190140874583,12,2017-12-28,Winter
362,0.3180174626750966,0.6112330365822102,12,2017-12-29,Winter
363,-0.028242182960961846,0.9445001070949144,12,2017-12-30,Winter
364,-0.1763659758386893,1.1151698460026918,12,2017-12-31,Winter
