,X0,X1,X2,Month,Date,Season
44,0.6178758316614323,0.022460034248310074,-0.1357892530688187,2,2017-02-14,Winter
45,0.4778281798651221,-0.0663623123288452,-0.10171194628618999,2,2017-02-15,Winter
46,0.5153597943849659,-0.20691156367119823,-0.1239866530676385,2,2017-02-16,Winter
47,0.5329059463261483,-0.27499401447797933,-0.17257777632517063,2,2017-02-17,Winter
48,0.39675114174509774,-0.15574931474921452,0.14735557930207419,2,2017-02-18,Winter
49,0.3739897074104728,0.005551653329868062,0.2874530050998631,2,2017-02-19,Winter
50,0.5193571867427248,0.018691406886186625,0.02513337352688379,2,2017-02-20,Winter
51,0.4738370708621546,0.11262568062012078,0.021985870633486677,2,2017-02-21,Winter
52,0.4499308398336412,0.2043951224867532,-0.0015058866807554582,2,2017-02-22,Winter
53,0.41477903577285824,0.3520774372255823,-0.02292556531094794,2,2017-02-23,Winter
54,0.43559783548407877,0.00044022097072155,-0.14196650519792978,2,2017-02-24,Winter
55,0.26249216509021833,-0.011620698688153608,0.02364779273043341,2,2017-02-25,Winter
56,0.11172722745366126,0.469739472633225,0.11815558408343725,2,2017-02-26,Winter
57,0.2782774005615479,0.48621746534474425,-0.06301668984085007,2,2017-02-27,Winter
58,0.41411692955976265,0.4169520876428604,-0.1536015352792555,2,2017-02-28,Winter
59,0.4273547721133247,0.36690168879928764,-0.29291989220866615,3,2017-03-01,Spring
60,0.29160991960435845,0.21526565485719842,-0.36449434568770467,3,2017-03-02,Spring
61,0.33077061416817305,0.25366230424434305,-0.3144962996897303,3,2017-03-03,Spring
62,0.06594721899753848,0.46602389489425516,-0.18698148749418275,3,2017-03-04,Spring
63,-0.10677354626324799,0.8930386872973926,-0.10841224776377836,3,2017-03-05,Spring
64,0.36090258380983314,0.21666087117929794,-0.3723269694951091,3,2017-03-06,Spring
65,0.3948955081312633,0.009207820177186507,-0.5465201581030943,3,2017-03-07,Spring
66,0.39151592915408984,0.25236465976082556,-0.4571599170450355,3,2017-03-08,Spring
67,0.24146368489252068,0.13845419359585656,-0.43546626980517983,3,2017-03-09,Spring
68,0.13304202360936537,-0.1345982853391672,-0.4987866264002838,3,2017-03-10,Spring
69,-0.18311879420125554,0.07815301012763905,-0.358571880819165,3,2017-03-11,Spring
70,-0.1776934762623734,0.4441545626355245,-0.05355109306787839,3,2017-03-12,Spring
71,0.044197726516977585,0.04518573174007981,-0.46617024863829337,3,2017-03-13,Spring
72,-0.0405283981698132,-0.01087822302680476,-0.5116326355753353,3,2017-03-14,Spring
73,0.027484338258984314,-0.0786772329831621,-0.5923048012267997,3,2017-03-15,Spring
74,-0.025089533529693064,-0.14885942669367835,-0.4958707541689106,3,2017-03-16,Spring
75,-0.011189476737178442,0.05644153155065919,-0.46770205755352384,3,2017-03-17,Spring
76,-0.28172839429295204,0.7559069111330373,-0.18048964127243042,3,2017-03-18,Spring
77,-0.3653783793706908,0.6779506767920216,0.004898441954995479,3,2017-03-19,Spring
78,-0.008924936127978641,0.28778828953583363,-0.4351692658310504,3,2017-03-20,Spring
79,0.1304585070586836,0.06575947660322773,-0.38854106002543265,3,2017-03-21,Spring
80,0.219989850523172,-0.036313528052768135,-0.43878296543438705,3,2017-03-22,Spring
81,0.2676152014333061,-0.026884805095906825,-0.46286009703036624,3,2017-03-23,Spring
82,0.22291416945130804,0.13417938791161824,-0.5265832423123937,3,2017-03-24,Spring
83,-0.2590979426376479,0.681745201534422,-0.3162486398128414,3,2017-03-25,Spring
84,-0.45282191945908945,0.30382298565867805,-0.26360777984833095,3,2017-03-26,Spring
85,-0.12407647750768985,0.008165599330015295,-0.5402623116309262,3,2017-03-27,Spring
86,-0.045089190626655694,-0.09030326448044991,-0.4595466311085531,3,2017-03-28,Spring
87,-0.09304149493439577,-0.16823633004024555,-0.4094167191755539,3,2017-03-29,Spring
88,-0.11386482821438113,0.008602712409847592,-0.3631543389458057,3,2017-03-30,Spring
89,-0.1981888144341639,0.3603668925153586,-0.18419773053883684,3,2017-03-31,Spring
90,-0.27992531021335093,0.14448941484551928,-0.12343061718059932,4,2017-04-01,Spring
91,-0.4415383994054507,0.12998755866485387,-0.03432240817097727,4,2017-04-02,Spring
92,-0.3110892566209659,-0.23307265639897443,-0.462777372487768,4,2017-04-03,Spring
93,-0.12098077299519241,-0.24595816245397897,-0.3584427017090934,4,2017-04-04,Spring
94,-0.09821536340963538,-0.13748284550077947,-0.23942267244694623,4,2017-04-05,Spring
95,-0.17841506975193408,-0.23233180480691412,-0.30386912653485554,4,2017-04-06,Spring
96,-0.1243673493325742,-0.44602245687515907,-0.30054024507535654,4,2017-04-07,Spring
97,-0.3568649797267522,-0.2888487514267568,-0.027215055582664294,4,2017-04-08,Spring
98,-0.5958443320990149,-0.06691963337658931,0.06785531730739564,4,2017-04-09,Spring
99,-0.26032597757035136,-0.2770730136133146,-0.09291462725254836,4,2017-04-10,Spring
100,-0.13102429715163585,-0.3422862007941008,-0.16008595707538023,4,2017-04-11,Spring
101,-0.18293299786624637,-0.30529399873124535,-0.16068259665856824,4,2017-04-12,Spring
102,-0.1385000851295809,-0.38106645894353114,-0.19328168936672646,4,2017-04-13,Spring
103,-0.23921264096716188,-0.2806904715781295,-0.08210428888281901,4,2017-04-14,Spring
104,-0.4164122450652358,0.2153328355231551,-0.022107176200549555,4,2017-04-15,Spring
105,-0.6156531542330287,0.2455476237428242,0.15431994505005817,4,2017-04-16,Spring
106,-0.6487327527125009,0.20711748487646603,0.021122843924690375,4,2017-04-17,Spring
107,-0.38951165320516035,0.00925141175234422,-0.25293309214955123,4,2017-04-18,Spring
108,-0.22053136053832664,-0.11283569356180967,-0.20885523745011178,4,2017-04-19,Spring
109,-0.14651667649085004,-0.2566521388794529,-0.10759267440783209,4,2017-04-20,Spring
110,-0.06769929737253388,-0.40025572947445576,-0.0457098540466858,4,2017-04-21,Spring
111,-0.37797328257612217,-0.027146816407293977,0.14011867445611548,4,2017-04-22,Spring
112,-0.5712044395185116,0.17699456397941496,0.3153096495144374,4,2017-04-23,Spring
113,-0.24842550594180315,-0.17289178219596443,0.02315092670803137,4,2017-04-24,Spring
114,0.05398254956345889,-0.07338806228674451,0.024175293604536678,4,2017-04-25,Spring
115,0.1153942536797179,-0.17382677268512556,-0.17399842268841748,4,2017-04-26,Spring
116,0.15090899474082772,-0.3364733057741937,-0.12483476304995325,4,2017-04-27,Spring
117,0.07794598346052017,-0.22594198196248058,-0.10299609451881528,4,2017-04-28,Spring
118,-0.47941452833866205,-0.10731814605471421,-0.09594107203452,4,2017-04-29,Spring
119,-0.5104762714807248,0.6970868335204026,0.3656712164877932,4,2017-04-30,Spring
120,-0.5949170320065026,0.3917711965311469,0.08918405653492988,5,2017-05-01,Spring
121,-0.017755862972609327,-0.20688549880010074,-0.15443585424888215,5,2017-05-02,Spring
122,0.06923157305094317,-0.2855441016597507,-0.09137364892345956,5,2017-05-03,Spring
123,0.021136281993075857,-0.32428052583488465,-0.14990677681810372,5,2017-05-04,Spring
124,-0.050334307066532503,0.0090164810205152,-0.12253990179676026,5,2017-05-05,Spring
125,-0.31584657642966263,0.25033199188151717,0.022835356061889845,5,2017-05-06,Spring
126,-0.49245439821607767,0.11700650642578285,-0.05464448533042356,5,2017-05-07,Spring
127,-0.45735414514364664,-0.08334646325751038,-0.22707074745401698,5,2017-05-08,Spring
128,-0.3024542279147588,-0.37287448772001147,-0.369347492464063,5,2017-05-09,Spring
129,-0.07380856382437746,-0.2763211602114344,-0.22052561720229766,5,2017-05-10,Spring
130,-0.030290095386964457,-0.1406621921996729,-0.18537788554649215,5,2017-05-11,Spring
131,-0.23238445732871665,-0.10088643330790659,-0.21965117725953223,5,2017-05-12,Spring
132,-0.5377012624271238,0.11077735662635858,-0.1365450435700407,5,2017-05-13,Spring
133,-0.7110039844293513,0.0722178626016369,-0.11221503844056271,5,2017-05-14,Spring
134,-0.45826981946074064,-0.3422523506337457,-0.4104812606753296,5,2017-05-15,Spring
135,-0.4378393966116154,-0.3763548390324589,-0.43149376024917707,5,2017-05-16,Spring
136,-0.4613870397088313,-0.19891813330946856,-0.3856798504580908,5,2017-05-17,Spring
137,-0.2950927564893656,0.04531616672453149,-0.37422816676055815,5,2017-05-18,Spring
138,-0.4398303902096849,0.003587959377500946,-0.4116853885554974,5,2017-05-19,Spring
139,-0.6489540091691519,-0.006098540900006128,-0.27025948997027605,5,2017-05-20,Spring
140,-0.8353681680013897,0.03892633433987645,-0.08525608951551204,5,2017-05-21,Spring
141,-0.5001267293125504,-0.14755975744676175,-0.37940453217783365,5,2017-05-22,Spring
142,-0.47747036788634956,-0.1444572668557013,-0.3527552992454213,5,2017-05-23,Spring
143,-0.5622653730506425,-0.23552615973397803,-0.33644596508648655,5,2017-05-24,Spring
144,-0.8215158979096984,0.12976769475882508,-0.12912157389310677,5,2017-05-25,Spring
145,-0.7307238488985301,-0.0010006232748651063,-0.3430502809020462,5,2017-05-26,Spring
146,-0.8034379091855317,-0.012901658925360911,-0.10129129625023385,5,2017-05-27,Spring
147,-0.8191075530575826,-0.017994089793556028,-0.09362259775946322,5,2017-05-28,Spring
148,-0.47496422510088454,-0.22829868509357712,-0.3323532305396163,5,2017-05-29,Spring
149,-0.31794715478460733,-0.347011783699206,-0.19189842955410813,5,2017-05-30,Spring
150,-0.3126696275517794,-0.2866815243589293,-0.16676012628996495,5,2017-05-31,Spring
151,-0.3184579129393724,-0.20331277688716307,-0.1117731328898105,6,2017-06-01,Summer
152,-0.33939381140223474,-0.2651904995100245,-0.1674251219586784,6,2017-06-02,Summer
153,-0.46947482648796385,0.10154063162268949,-0.1630875180238885,6,2017-06-03,Summer
154,-0.7377593192986295,0.08553789131034958,-0.08474241008898381,6,2017-06-04,Summer
155,-0.7717172272860223,0.06331604870207488,-0.1317704029648063,6,2017-06-05,Summer
156,-0.6441375379816707,0.34960945864594156,-0.3387676126904121,6,2017-06-06,Summer
157,-0.6881185456522155,0.13056528899388734,-0.2866093074442488,6,2017-06-07,Summer
158,-0.654179035285441,-0.13383348041737114,-0.4241515976978037,6,2017-06-08,Summer
159,-0.5352586111360279,0.0005625879200673638,-0.36745621237186826,6,2017-06-09,Summer
160,-0.7438402196897561,-0.08279506107251108,-0.14620821680817697,6,2017-06-10,Summer
161,-0.8151607778275088,-0.011449996214361364,-0.005258617186088867,6,2017-06-11,Summer
162,-0.598852795877582,-0.07831046074359051,-0.23263499051254874,6,2017-06-12,Summer
163,-0.5037485602566474,-0.1756646159300181,-0.20607252682152277,6,2017-06-13,Summer
164,-0.4169978770631484,-0.22038684245336163,-0.1869048481038244,6,2017-06-14,Summer
165,-0.4161581700797389,-0.1438626243016822,-0.14756833360302737,6,2017-06-15,Summer
166,-0.6090656343491243,-0.14166935014816295,-0.2699325597282077,6,2017-06-16,Summer
167,-0.8083543587809054,-0.08436943434549543,-0.11358480433769091,6,2017-06-17,Summer
168,-0.8342510565577553,7.311345884973099e-05,-0.04897479145046215,6,2017-06-18,Summer
169,-0.515743340485668,-0.4017153602342762,-0.2612372777387897,6,2017-06-19,Summer
170,-0.29925651892522726,-0.4997760959289112,-0.07385991166561304,6,2017-06-20,Summer
171,-0.2293704523553883,-0.4631263408360613,0.02573044761893962,6,2017-06-21,Summer
172,-0.14492436256946264,-0.39778847344922685,0.1495033140598125,6,2017-06-22,Summer
173,-0.23041119088942127,-0.06529570672816011,0.05367814805460509,6,2017-06-23,Summer
174,-0.6101998346973174,0.14076712706260708,0.04156179935089928,6,2017-06-24,Summer
175,-0.7437089856158803,0.13213836631323023,0.14359392054073622,6,2017-06-25,Summer
176,-0.18456202577187109,-0.25998647476760167,0.058296983008816375,6,2017-06-26,Summer
177,-0.14248509172028717,-0.3249947856913414,0.06200821059514141,6,2017-06-27,Summer
178,-0.19031812648691815,-0.1825957054507812,0.08505359764132965,6,2017-06-28,Summer
179,-0.28628220514197045,-0.08721586695160768,-0.023687069569997443,6,2017-06-29,Summer
180,-0.41845744732781387,0.10226832061484185,-0.048080339914019825,6,2017-06-30,Summer
181,-0.4683150533719655,0.1691496218308944,0.092402905323834,7,2017-07-01,Summer
182,-0.5622263563146039,0.03575043243336217,0.16401217331496618,7,2017-07-02,Summer
183,-0.29654353820963425,-0.39484920666677736,0.08916980346496356,7,2017-07-03,Summer
184,-0.24100724539492238,-0.615468427438228,0.170493688404913,7,2017-07-04,Summer
185,-0.1977174375043498,-0.5287849919979759,0.14155003766890353,7,2017-07-05,Summer
186,-0.1064086438602851,-0.4730983524670991,0.14625362230534592,7,2017-07-06,Summer
187,-0.14812558315311972,-0.539097430061974,0.1271544021191531,7,2017-07-07,Summer
188,-0.2758244696630274,-0.2306989810836302,0.19767301001648682,7,2017-07-08,Summer
189,-0.3195910493161551,-0.06814400197804177,0.2720897639934442,7,2017-07-09,Summer
190,-0.0761107046720839,-0.24173179050073373,0.11301535546430178,7,2017-07-10,Summer
191,-0.1243330406615084,-0.2501801961706197,0.09586997596057044,7,2017-07-11,Summer
192,-0.057783910831671934,-0.019317411471298486,0.2057514800343494,7,2017-07-12,Summer
193,-0.10160056395475173,-0.22979409946124738,0.22923440600386738,7,2017-07-13,Summer
194,-0.3316184208132262,-0.08230418660634116,0.21657050607635184,7,2017-07-14,Summer
195,-0.5068396423761705,-0.06436984462021535,0.20585016826083322,7,2017-07-15,Summer
196,-0.6211996612716686,-0.17057077777890278,0.24746948991160653,7,2017-07-16,Summer
197,-0.31342283659429304,-0.37847186999198457,0.10074274587170173,7,2017-07-17,Summer
198,-0.19295501615032573,-0.39026121601809344,0.1881074118755284,7,2017-07-18,Summer
199,-0.025625630251452557,-0.22544675488125435,0.22799634589888304,7,2017-07-19,Summer
200,0.006555754478582027,-0.15555914173677535,0.24509659197770825,7,2017-07-20,Summer
201,-0.007453912439494259,-0.23165875060280808,0.24358277984858423,7,2017-07-21,Summer
202,-0.46214791663062754,0.12226247645321339,0.12796023333534362,7,2017-07-22,Summer
203,-0.5773086567305957,0.2408156398899919,0.16272504579278485,7,2017-07-23,Summer
204,-0.2892010615857767,0.005326827919752004,0.044577299328525326,7,2017-07-24,Summer
205,-0.24405488866580594,0.0019050891417712631,0.10843260746973138,7,2017-07-25,Summer
206,-0.2595452553001044,-0.03369532035655256,0.025924136410791904,7,2017-07-26,Summer
207,-0.26231844937256105,-0.048109173139476415,0.04130016540468377,7,2017-07-27,Summer
208,-0.44754910597253716,0.024235852183948064,0.021986398043810453,7,2017-07-28,Summer
209,-0.6554081423327797,0.32564820280569123,0.1471387645903911,7,2017-07-29,Summer
210,-0.6460619394330046,0.4183711755634029,0.2440226141499294,7,2017-07-30,Summer
211,-0.4956498260094413,0.02178485424164339,-0.058344559045991465,7,2017-07-31,Summer
212,-0.4657129752397151,-0.09589634277277387,-0.15359261088036094,8,2017-08-01,Summer
213,-0.54393381002259,-0.04811218379860875,-0.10681422685242348,8,2017-08-02,Summer
214,-0.6362159045480344,0.13486540490051113,-0.04575075402542944,8,2017-08-03,Summer
215,-0.6203677745942131,-0.015789854144464884,-0.04715319659229255,8,2017-08-04,Summer
216,-0.6379209666307231,0.08223774058056527,0.07960569631976266,8,2017-08-05,Summer
217,-0.7597918042275719,0.08793206411438129,0.2047630516081531,8,2017-08-06,Summer
218,-0.5969819862238568,-0.07020211065522641,-0.016578706738779942,8,2017-08-07,Summer
219,-0.47278075920955615,0.16507992281841813,0.058485974084651976,8,2017-08-08,Summer
220,-0.5450622800593191,0.03408508416575596,0.015626890850701475,8,2017-08-09,Summer
221,-0.5187957141639263,0.00995384771963179,-0.10140403253521885,8,2017-08-10,Summer
222,-0.5269687392365897,0.10204557331905849,-0.09563062985435558,8,2017-08-11,Summer
223,-0.6817514408169316,0.27921058526452575,0.1276800534574372,8,2017-08-12,Summer
224,-0.7197300896333945,0.161816940668916,0.1942669482219932,8,2017-08-13,Summer
225,-0.7227352978070976,-0.09744801294137816,-0.0827680092768247,8,2017-08-14,Summer
226,-0.6413375170013527,0.2113377253445932,0.05059289985591246,8,2017-08-15,Summer
227,-0.5540440103962998,-0.06093289250928101,-0.06798332275747898,8,2017-08-16,Summer
228,-0.61115553298493,-0.014491291112986214,-0.03382608333639329,8,2017-08-17,Summer
229,-0.5073840037157369,0.09648350358768232,0.006719479813001814,8,2017-08-18,Summer
230,-0.7736017984537914,0.14137820486503858,0.15021222191379302,8,2017-08-19,Summer
231,-0.8390142410959236,-0.060128151046327086,0.157534486847987,8,2017-08-20,Summer
232,-0.599534655146746,-0.2766686419039101,-0.030831036306801476,8,2017-08-21,Summer
233,-0.5130871427663581,-0.24790824910236448,0.008838552948750506,8,2017-08-22,Summer
234,-0.43963854311591044,-0.1634829281002584,-0.01187236271048305,8,2017-08-23,Summer
235,-0.30099082875525285,-0.2675385259152952,0.12362545502561544,8,2017-08-24,Summer
236,-0.28952052882242824,-0.2742490730639765,0.1254217722264919,8,2017-08-25,Summer
237,-0.5105915421121232,-0.2000040656529185,0.15276621294126674,8,2017-08-26,Summer
238,-0.6625371013122114,-0.02435451690939789,0.157316073405814,8,2017-08-27,Summer
239,-0.41009011551164437,-0.28028431788165814,-0.039785156882716076,8,2017-08-28,Summer
240,-0.23720793879411273,-0.3425563863622827,0.07872932308210667,8,2017-08-29,Summer
241,-0.020523426411753372,-0.1664646417409563,0.204237264020962,8,2017-08-30,Summer
242,-0.05148430013324327,-0.20608167533952942,0.24041306333277374,8,2017-08-31,Summer
243,-0.0843598417144828,-0.28187688667432464,0.12117788268657465,9,2017-09-01,Autumn
244,-0.4973410292150681,0.03682572810197539,0.11270395506038862,9,2017-09-02,Autumn
245,-0.535200506621808,0.19643986667453453,0.2507537892155115,9,2017-09-03,Autumn
246,-0.1993936933080232,-0.056759413102590105,0.08713190974167544,9,2017-09-04,Autumn
247,-0.12390399439230519,0.05344577762513194,0.10221762297952341,9,2017-09-05,Autumn
248,-0.1661755055099247,0.15494345258781703,0.13006373704479804,9,2017-09-06,Autumn
249,-0.2155644140825103,0.1543934596987989,0.05992973559089248,9,2017-09-07,Autumn
250,-0.31554338480573235,0.31827020780078374,0.043322668223735344,9,2017-09-08,Autumn
251,-0.47710031768562156,0.42125382874763195,0.19645625692233093,9,2017-09-09,Autumn
252,-0.6461688858414681,0.47562126538564165,0.32416584307860774,9,2017-09-10,Autumn
253,-0.5301716063399693,0.4082562329820696,0.09063425855466761,9,2017-09-11,Autumn
254,-0.4812332378125118,0.15556428526993785,-0.03275572587400211,9,2017-09-12,Autumn
255,-0.4748333929691151,0.4140412237165456,-0.04331129217926986,9,2017-09-13,Autumn
256,-0.4739283345844304,0.26471110313894836,-0.002223735096726275,9,2017-09-14,Autumn
257,-0.34169515510024073,-0.006693727983335345,-0.00600539856756712,9,2017-09-15,Autumn
258,-0.4641771960197306,-0.011467570358900746,0.11091577723862776,9,2017-09-16,Autumn
259,-0.42580516250534034,0.05895075039020533,0.21289268796941208,9,2017-09-17,Autumn
260,-0.12994722933438038,-0.22967389041047412,0.05041195371144286,9,2017-09-18,Autumn
261,-0.08860834641559719,-0.27531678616882715,0.03328152968824756,9,2017-09-19,Autumn
262,-0.2508850012360654,-0.27750682130557,-0.02704267938391303,9,2017-09-20,Autumn
263,-0.2528978677573368,-0.25357815736357536,-0.007569869863151724,9,2017-09-21,Autumn
264,-0.11808321643858657,-0.3069238589071652,0.032288136956325875,9,2017-09-22,Autumn
265,-0.3716751711118312,-0.22018207306886126,0.24480124619751706,9,2017-09-23,Autumn
266,-0.5040875426157719,-0.0813270001078805,0.3368699560301467,9,2017-09-24,Autumn
267,0.01732418449506439,-0.310791998762951,0.1997133108215553,9,2017-09-25,Autumn
268,0.06046457516790226,-0.3817862952496978,0.20829834304323483,9,2017-09-26,Autumn
269,-0.04841763128180616,-0.4458448811036409,0.23479281801731902,9,2017-09-27,Autumn
270,-0.01035755155964255,-0.34641292222072706,0.16513900653128644,9,2017-09-28,Autumn
271,-0.042000132888166126,-0.2819818532428117,0.21677872157575476,9,2017-09-29,Autumn
272,-0.13262890193400845,0.09719977321579218,0.3497235952992999,9,2017-09-30,Autumn
273,-0.2367480430694566,0.3966862818157045,0.4932678802673982,10,2017-10-01,Autumn
274,0.0787964528227813,0.03439743901706746,0.33947515796159006,10,2017-10-02,Autumn
275,0.08501024839550002,-0.20481549997738313,0.34905566438461333,10,2017-10-03,Autumn
276,0.08228962409497009,-0.4217340238328344,0.27139681056891984,10,2017-10-04,Autumn
277,0.08103796127119542,-0.3347869469163867,0.2656416724051201,10,2017-10-05,Autumn
278,0.10306363842718476,-0.4031040339097454,0.31675101985775156,10,2017-10-06,Autumn
279,-0.09402715547656498,-0.21387859820164407,0.41856445198091174,10,2017-10-07,Autumn
280,-0.12524384685111714,-0.1130823532342067,0.5226641745943362,10,2017-10-08,Autumn
281,0.12665000339831486,-0.4087059271383343,0.3379347862316094,10,2017-10-09,Autumn
282,0.11990965017204616,-0.42456543384042505,0.25129643040875677,10,2017-10-10,Autumn
283,0.04333821746055352,-0.37919604816415503,0.2560788266272798,10,2017-10-11,Autumn
284,0.049671544036784525,-0.3091459692323705,0.330415729228081,10,2017-10-12,Autumn
285,0.05564652269019867,-0.4217572549078212,0.3791768271939677,10,2017-10-13,Autumn
286,-0.09691974203340863,-0.14034719605092258,0.505062304895128,10,2017-10-14,Autumn
287,-0.31662713432754164,0.0965782016290147,0.5403900552986628,10,2017-10-15,Autumn
288,-0.11690793150171563,-0.10602800922942716,0.40510316634653865,10,2017-10-16,Autumn
289,-0.018945237009834682,-0.28598077059291327,0.32422382582447823,10,2017-10-17,Autumn
290,0.08408767936952648,-0.10340576963921869,0.3617478089437157,10,2017-10-18,Autumn
291,-0.07356018200138342,0.1482393406398692,0.2754452852211737,10,2017-10-19,Autumn
292,-0.08062335417616831,0.1963457897274712,0.25770318302949535,10,2017-10-20,Autumn
293,-0.19444595601279568,0.5170993276028006,0.46373414188575096,10,2017-10-21,Autumn
294,-0.3623629383036359,0.5359624107862173,0.5012852453236769,10,2017-10-22,Autumn
295,0.07473765409638916,-0.11032317685742629,0.3135615068536604,10,2017-10-23,Autumn
296,0.18326921628663634,-0.2695579479525688,0.38482836062919556,10,2017-10-24,Autumn
297,0.07007937383575477,-0.3075082154354706,0.28600498469713737,10,2017-10-25,Autumn
298,0.17995198364535164,-0.3720807914554288,0.33875366597541645,10,2017-10-26,Autumn
299,0.24923821528032208,-0.12061465467200327,0.4665279267068231,10,2017-10-27,Autumn
300,0.0748955343376991,0.03357636424302726,0.5510462343598375,10,2017-10-28,Autumn
301,0.028082273794608068,0.3545583773153526,0.6983058288376922,10,2017-10-29,Autumn
302,0.1150802469386377,-0.1359082599249843,0.4169592097479395,10,2017-10-30,Autumn
303,0.25360209485931073,-0.3518641919208036,0.3321836636105512,10,2017-10-31,Autumn
304,0.16835627233952843,0.00216425198867858,0.4752667444471102,11,2017-11-01,Autumn
305,0.38492503595088673,-0.29650639375194066,0.3176916371873246,11,2017-11-02,Autumn
306,0.3800367324176949,-0.27515809571542227,0.4316520808427047,11,2017-11-03,Autumn
307,0.29344453652736185,0.24998203492458432,0.5952777819928617,11,2017-11-04,Autumn
308,0.05555411589875558,0.36249427294008146,0.5663148821526519,11,2017-11-05,Autumn
309,0.5302375659238278,-0.20825079813810243,0.45838811014761727,11,2017-11-06,Autumn
310,0.6009209667529424,-0.24628631351350702,0.4021081810688648,11,2017-11-07,Autumn
311,0.6446117450413117,-0.19670411041326585,0.29143017565799517,11,2017-11-08,Autumn
312,0.6874905347041729,-0.1971148119025472,0.33692333935318974,11,2017-11-09,Autumn
313,0.6194382260212862,0.014444240366802882,0.3265055443949489,11,2017-11-10,Autumn
314,0.40496162558135923,0.503309147699347,0.6164277556020579,11,2017-11-11,Autumn
315,0.14800838848985468,0.6447780595087964,0.4670592288584354,11,2017-11-12,Autumn
316,0.45707882274085204,0.09788366389466517,0.2334426396982527,11,2017-11-13,Autumn
317,0.584616648568601,-0.23547744010179225,0.15027668820130013,11,2017-11-14,Autumn
